ms_uri,GroupID
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__165,GROUP1569
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__330,GROUP1570
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__291,GROUP1571
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__30,GROUP1572
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__164,GROUP1573
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__26,GROUP1574
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__215,GROUP1575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__156,GROUP1576
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__197,GROUP1577
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__292,GROUP1578
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__288,GROUP1579
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__285,GROUP1580
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__163,GROUP1581
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__153,GROUP1582
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__155,GROUP1583
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__37,GROUP1584
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__281,GROUP1585
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__212,GROUP1586
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__40,GROUP1587
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__32,GROUP1588
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__181,GROUP1589
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__172,GROUP1590
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__157,GROUP1591
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__39,GROUP1592
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__25,GROUP1593
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__177,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__176",GROUP1594
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__158,GROUP1595
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__72,GROUP1596
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__70,GROUP1597
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__71,GROUP1598
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2479,GROUP1599
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096538,GROUP1600
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ambatovy-jv-incl-anamalay,GROUP1601
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158862,GROUP1602
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105531,GROUP1603
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069382,GROUP1604
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069383,GROUP1605
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110430,GROUP1606
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280710,GROUP1607
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__337,GROUP1608
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207254,GROUP1609
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069380,GROUP1610
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104555,GROUP1611
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058799,GROUP1612
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058160,GROUP1613
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059740,GROUP1614
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105028,GROUP1615
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106978,GROUP1616
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059745,GROUP1617
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060127,GROUP1618
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058820,GROUP1619
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065683,GROUP1620
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104556,GROUP1621
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059312,GROUP1622
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104925,GROUP1623
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104680,GROUP1624
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058157,GROUP1625
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058982,GROUP1626
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060072,GROUP1627
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058158,GROUP1628
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059595,GROUP1629
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058100,GROUP1630
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058156,GROUP1631
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105103,GROUP1632
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10057598,GROUP1633
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059587,GROUP1634
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059994,GROUP1635
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065694,GROUP1636
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058093,GROUP1637
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068485,GROUP1638
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058174,GROUP1639
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058099,GROUP1640
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104981,GROUP1641
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104969,GROUP1642
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058155,GROUP1643
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104970,GROUP1644
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10059578,GROUP1645
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001320,GROUP1646
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058806,GROUP1647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104728,GROUP1648
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10058159,GROUP1649
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104907,GROUP1650
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__770,GROUP1651
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__776,GROUP1652
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__775,GROUP1653
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__766,GROUP1654
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__764,GROUP1655
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__777,GROUP1656
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085934,GROUP1657
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090503,GROUP1658
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10007883,GROUP1659
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279699,GROUP1660
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lubietova-orsblie-banska-bystrica-1794,GROUP1661
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__117,GROUP1662
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__isabela-island-san-jorge-kolosori,GROUP1662
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069220,GROUP1663
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ngella-floridas-islands,GROUP1664
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__88,GROUP1665
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__agata-group,GROUP1665
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__89,GROUP1666
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__berong,GROUP1666
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__92,GROUP1667
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__101,GROUP1668
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__91,GROUP1669
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__99,GROUP1670
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__103,GROUP1671
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__97,GROUP1672
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__96,GROUP1673
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__100,GROUP1674
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pujada,GROUP1674
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__90,GROUP1675
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__93,GROUP1676
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__94,GROUP1677
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__98,GROUP1678
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__102,GROUP1679
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__87,GROUP1680
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__95,GROUP1681
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__441,GROUP1682
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__442,GROUP1683
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069261,GROUP1684
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280663,GROUP1685
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069622,GROUP1686
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183153,GROUP1687
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255860,GROUP1688
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069260,GROUP1689
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069645,GROUP1690
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079663,GROUP1691
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000606,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001695",GROUP1692
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069259,GROUP1693
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069646,GROUP1694
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304195,GROUP1695
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280185,GROUP1696
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069626,GROUP1697
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10111259,GROUP1698
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__acoje,GROUP1698
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280220,GROUP1699
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183015,GROUP1700
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nonoc,GROUP1700
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__254,GROUP1701
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__botolan,GROUP1702
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mindoro-lower-kisluyan-buraboy,GROUP1703
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__toronto,GROUP1704
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__alpha,GROUP1705
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__manticao,GROUP1706
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pulot,GROUP1707
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__30,GROUP1708
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nkamouna-mada,GROUP1709
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097684,GROUP1710
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100644,GROUP1711
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001839,GROUP1712
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006077,GROUP1713
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005861,GROUP1714
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005867,GROUP1715
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005860,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005871",GROUP1716
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006143,GROUP1717
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006139,GROUP1718
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006140,GROUP1719
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006118,GROUP1720
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006242,GROUP1721
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006245,GROUP1722
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10086918,GROUP1723
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001594,GROUP1724
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109594,GROUP1725
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255050,GROUP1726
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005859,GROUP1727
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006579,GROUP1728
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__765,GROUP1729
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__762,GROUP1730
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__760,GROUP1731
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__755,GROUP1732
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__757,GROUP1733
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__763,GROUP1734
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__758,GROUP1735
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__761,GROUP1736
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__752,GROUP1737
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__751,GROUP1738
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__756,GROUP1739
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__753,GROUP1740
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__759,GROUP1741
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303865,GROUP1742
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__chimimbe-hill,GROUP1743
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__360,GROUP1744
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__359,GROUP1745
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__38,GROUP1746
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__54,GROUP1747
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__36,GROUP1748
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__217,GROUP1749
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1188,GROUP1750
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048940,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098754",GROUP1750
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__el-boleo-1317,GROUP1750
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048837,GROUP1751
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10049067,GROUP1752
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098732,GROUP1753
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10092813,GROUP1754
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106734,GROUP1755
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__732,GROUP1756
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__733,GROUP1757
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__16,GROUP1758
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__13,GROUP1759
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__14,GROUP1760
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024387,GROUP1761
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__195,GROUP1762
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__108,GROUP1763
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__cheremshanskoe,GROUP1763
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__106,GROUP1764
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__110,GROUP1765
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rogozhinskoe-rogozha,GROUP1765
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__111,GROUP1766
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__112,GROUP1767
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__serovskoe-serov,GROUP1767
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__113,GROUP1768
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sinarskoe,GROUP1768
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__107,GROUP1769
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__109,GROUP1770
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182798,GROUP1771
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039161,GROUP1772
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230984,GROUP1773
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182709,GROUP1774
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304134,GROUP1775
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134246,GROUP1776
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255059,GROUP1777
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231417,GROUP1778
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303905,GROUP1779
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279408,GROUP1780
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206717,GROUP1781
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098408,GROUP1782
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232359,GROUP1783
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038260,GROUP1784
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__monchegorsk-sophuaivench,GROUP1784
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039159,GROUP1785
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255427,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085887",GROUP1786
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304048,GROUP1787
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279683,GROUP1788
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038448,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303827",GROUP1789
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207596,GROUP1790
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231331,GROUP1791
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207062,GROUP1791
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134414,GROUP1792
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157959,GROUP1793
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133725,GROUP1794
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085870,GROUP1795
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157966,GROUP1796
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142639,GROUP1797
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303882,GROUP1798
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024530,GROUP1799
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085924,GROUP1800
